'EmployeeID','Department.ID','HourlyRate','Vehicle','DistanceFromHome','University.ID','TotalWorkingYears','JobInvolvement','Age','BusinessTravel','Education.years','EducationField','Gender','MaritalStatus','NumCompaniesWorked','OverTime','JobRole'
2025,2,97,1,4,2,18,3,36,'Travel_Frequently',2,'Life Sciences','Female','Divorced',7,'No','Manufacturing Director'
500,3,87,1,14,13,18,3,51,'Travel_Rarely',2,'Life Sciences','Female','Married',4,'No','Sales Executive'
682,3,34,1,1,9,18,3,53,'Travel_Rarely',1,'Medical','Female','Single',7,'No','Sales Executive'
723,3,50,4,8,15,18,3,50,'Travel_Frequently',2,'Technical Degree','Male','Married',3,'Yes','Sales Executive'
857,3,56,4,1,13,18,3,36,'Travel_Rarely',2,'Life Sciences','Male','Married',1,'Yes','Sales Executive'
864,3,74,4,9,1,18,3,45,'Travel_Rarely',3,'Marketing','Male','Divorced',4,'Yes','Sales Executive'
1076,3,79,3,25,9,18,2,43,'Travel_Rarely',3,'Medical','Male','Divorced',5,'No','Sales Executive'
1557,3,96,2,16,10,18,3,48,'Travel_Rarely',4,'Life Sciences','Female','Divorced',8,'No','Sales Executive'
1794,1,89,2,8,10,19,3,37,'Travel_Rarely',2,'Other','Male','Divorced',2,'No','Human Resources'
193,2,32,2,3,12,19,3,38,'Travel_Rarely',5,'Technical Degree','Female','Single',3,'Yes','Research Scientist'
241,2,67,2,8,4,19,3,56,'Travel_Rarely',3,'Life Sciences','Female','Divorced',4,'Yes','Research Scientist'
392,2,43,1,24,11,19,3,44,'Travel_Frequently',3,'Life Sciences','Male','Divorced',3,'Yes','Laboratory Technician'
417,2,48,5,1,17,19,4,39,'Travel_Rarely',3,'Medical','Male','Divorced',0,'No','Healthcare Representative'
421,2,81,5,25,7,19,2,38,'Travel_Rarely',2,'Life Sciences','Female','Married',3,'No','Research Director'
547,2,92,3,29,10,19,3,42,'Travel_Frequently',2,'Life Sciences','Female','Divorced',2,'No','Research Scientist'
550,2,87,4,18,12,19,3,46,'Travel_Rarely',3,'Medical','Female','Divorced',2,'No','Manufacturing Director'
578,2,42,5,8,17,19,3,54,'Travel_Rarely',4,'Life Sciences','Female','Single',7,'No','Laboratory Technician'
769,2,86,5,6,10,19,3,53,'Travel_Rarely',3,'Life Sciences','Male','Single',2,'No','Laboratory Technician'
1022,2,97,5,6,6,19,2,48,'Travel_Rarely',3,'Life Sciences','Male','Single',2,'No','Healthcare Representative'
1080,2,74,5,8,11,19,2,46,'Travel_Rarely',4,'Life Sciences','Female','Divorced',8,'Yes','Research Scientist'
1656,2,50,4,17,8,19,2,50,'Travel_Rarely',5,'Life Sciences','Female','Divorced',5,'No','Research Director'
1668,2,90,1,1,14,19,3,38,'Travel_Frequently',3,'Life Sciences','Male','Married',7,'No','Research Scientist'
1697,2,92,4,1,1,19,1,60,'Travel_Rarely',4,'Medical','Male','Divorced',3,'No','Healthcare Representative'
1727,2,34,2,13,19,19,3,46,'Travel_Rarely',4,'Life Sciences','Male','Single',6,'No','Healthcare Representative'
1873,2,98,2,2,3,19,2,55,'Travel_Rarely',4,'Technical Degree','Male','Married',8,'No','Research Scientist'
42,3,56,2,5,17,19,3,39,'Travel_Rarely',3,'Technical Degree','Male','Married',3,'No','Sales Representative'
1036,3,42,5,3,2,19,3,38,'Travel_Rarely',4,'Life Sciences','Male','Single',8,'Yes','Sales Executive'
1040,3,95,5,1,16,19,3,50,'Non-Travel',3,'Life Sciences','Female','Married',0,'No','Sales Executive'
1329,3,40,2,10,18,19,1,41,'Non-Travel',2,'Medical','Male','Single',1,'No','Sales Executive'
1691,3,95,1,7,10,19,3,48,'Travel_Frequently',2,'Medical','Female','Married',2,'Yes','Sales Representative'
202,2,54,3,26,12,20,3,40,'Travel_Frequently',3,'Medical','Female','Divorced',1,'No','Research Scientist'
206,2,60,5,9,4,20,3,45,'Travel_Rarely',3,'Life Sciences','Male','Divorced',8,'No','Laboratory Technician'
343,2,64,4,2,8,20,3,39,'Travel_Frequently',4,'Technical Degree','Female','Single',0,'No','Healthcare Representative'
450,2,31,2,20,5,20,3,54,'Travel_Frequently',4,'Life Sciences','Female','Single',3,'No','Research Scientist'
491,2,100,3,10,18,20,2,50,'Travel_Rarely',3,'Technical Degree','Male','Single',6,'No','Healthcare Representative'
521,2,78,5,2,15,20,2,40,'Travel_Rarely',3,'Medical','Female','Married',6,'No','Laboratory Technician'
574,2,65,4,2,2,20,3,47,'Travel_Rarely',2,'Medical','Female','Divorced',5,'No','Manufacturing Director'
716,2,74,2,28,9,20,4,50,'Travel_Rarely',1,'Medical','Male','Married',1,'Yes','Laboratory Technician'
721,2,80,3,2,15,20,2,39,'Travel_Rarely',4,'Technical Degree','Female','Single',1,'No','Healthcare Representative'
957,2,59,3,6,10,20,3,41,'Travel_Rarely',3,'Medical','Male','Single',2,'Yes','Laboratory Technician'
987,2,64,5,16,13,20,4,47,'Travel_Frequently',4,'Medical','Male','Divorced',1,'Yes','Manufacturing Director'
1088,2,65,4,17,19,20,2,38,'Travel_Rarely',1,'Life Sciences','Female','Married',0,'No','Healthcare Representative'
1166,2,88,4,9,19,20,3,40,'Travel_Frequently',4,'Medical','Female','Single',9,'No','Research Director'
1225,2,32,4,29,7,20,3,44,'Travel_Rarely',4,'Other','Male','Single',1,'No','Research Scientist'
1242,2,60,1,26,7,20,3,42,'Travel_Frequently',5,'Medical','Female','Married',3,'Yes','Research Director'
1402,2,73,1,6,5,20,2,43,'Travel_Rarely',3,'Medical','Female','Single',1,'Yes','Research Scientist'
1420,2,97,1,28,2,20,2,49,'Travel_Frequently',2,'Life Sciences','Male','Single',3,'No','Laboratory Technician'
1473,2,96,5,5,15,20,3,49,'Travel_Rarely',4,'Technical Degree','Male','Married',2,'No','Healthcare Representative'
1937,2,58,2,8,1,20,2,38,'Travel_Frequently',3,'Medical','Female','Divorced',1,'Yes','Research Scientist'
1976,2,37,4,23,15,20,2,42,'Non-Travel',2,'Life Sciences','Male','Single',1,'No','Research Scientist'
2015,2,99,5,10,12,20,1,38,'Travel_Rarely',3,'Medical','Female','Married',3,'No','Research Director'
2051,2,98,2,2,10,20,3,40,'Travel_Rarely',4,'Medical','Female','Married',2,'No','Research Scientist'
91,3,57,3,1,4,20,2,59,'Travel_Frequently',1,'Life Sciences','Female','Single',7,'No','Sales Executive'
387,3,99,4,1,13,20,3,42,'Travel_Rarely',1,'Life Sciences','Male','Married',1,'No','Sales Executive'
615,3,58,2,28,8,20,1,40,'Non-Travel',3,'Other','Male','Divorced',3,'No','Sales Executive'
728,3,42,3,14,2,20,3,47,'Travel_Rarely',4,'Marketing','Male','Single',2,'No','Sales Executive'
729,3,48,1,5,3,20,2,40,'Travel_Frequently',4,'Life Sciences','Male','Married',5,'Yes','Sales Executive'
1835,3,77,4,2,16,20,1,38,'Travel_Rarely',4,'Marketing','Female','Married',2,'Yes','Sales Representative'
1961,3,59,2,1,8,20,2,38,'Travel_Rarely',3,'Life Sciences','Male','Single',4,'No','Sales Representative'
2055,3,39,2,28,10,20,2,50,'Travel_Rarely',3,'Marketing','Male','Divorced',4,'Yes','Sales Executive'
1408,1,31,5,10,17,21,3,42,'Travel_Rarely',3,'Human Resources','Female','Married',0,'No','Manager'
1550,1,38,4,6,16,21,3,40,'Travel_Rarely',2,'Medical','Male','Single',1,'Yes','Manager'
84,2,33,3,8,16,21,3,55,'Travel_Rarely',3,'Medical','Female','Divorced',2,'Yes','Manager'
124,2,40,4,1,8,21,2,46,'Travel_Frequently',3,'Medical','Male','Married',2,'Yes','Healthcare Representative'
199,2,91,3,10,13,21,2,41,'Travel_Frequently',3,'Life Sciences','Male','Divorced',4,'No','Manager'
226,2,53,1,11,9,21,3,50,'Travel_Rarely',3,'Life Sciences','Female','Single',3,'No','Manager'
253,2,46,2,4,3,21,3,40,'Travel_Rarely',1,'Medical','Female','Married',1,'No','Manager'
258,2,98,5,3,2,21,3,51,'Travel_Rarely',3,'Medical','Female','Single',3,'No','Healthcare Representative'
372,2,79,5,20,1,21,3,45,'Travel_Rarely',2,'Medical','Male','Married',0,'Yes','Healthcare Representative'
386,2,45,5,3,14,21,3,53,'Travel_Rarely',4,'Medical','Male','Married',3,'Yes','Research Director'
429,2,99,2,10,19,21,3,39,'Travel_Rarely',1,'Medical','Male','Married',1,'Yes','Manager'
444,2,54,3,7,15,21,2,39,'Travel_Frequently',2,'Medical','Male','Married',1,'No','Manager'
447,2,42,1,5,4,21,3,47,'Travel_Rarely',5,'Life Sciences','Male','Married',4,'No','Research Director'
531,2,52,3,1,14,21,3,39,'Travel_Frequently',1,'Life Sciences','Male','Divorced',1,'Yes','Manager'
661,2,50,3,6,20,21,2,43,'Travel_Rarely',4,'Other','Male','Divorced',4,'Yes','Research Director'
664,2,40,4,1,7,21,2,48,'Travel_Rarely',4,'Life Sciences','Female','Married',7,'No','Manager'
999,2,64,2,9,6,21,3,41,'Travel_Frequently',3,'Medical','Male','Divorced',2,'No','Research Director'
1026,2,65,5,1,11,21,2,39,'Travel_Rarely',1,'Life Sciences','Female','Married',1,'No','Manufacturing Director'
1035,2,55,4,7,12,21,1,41,'Non-Travel',1,'Life Sciences','Female','Divorced',1,'No','Research Director'
1043,2,82,1,22,15,21,3,39,'Travel_Frequently',3,'Medical','Female','Single',1,'Yes','Manufacturing Director'
1127,2,84,3,2,9,21,3,39,'Travel_Frequently',3,'Life Sciences','Male','Divorced',7,'No','Healthcare Representative'
1128,2,44,5,14,12,21,2,40,'Travel_Rarely',3,'Medical','Male','Single',1,'No','Research Director'
1307,2,94,3,13,10,21,2,39,'Travel_Rarely',4,'Medical','Female','Divorced',6,'Yes','Manager'
1334,2,37,1,2,7,21,3,42,'Non-Travel',1,'Life Sciences','Male','Married',0,'Yes','Manager'
1719,2,48,2,28,4,21,2,45,'Travel_Rarely',2,'Technical Degree','Female','Single',1,'No','Research Director'
1866,2,81,1,6,7,21,2,43,'Travel_Rarely',3,'Medical','Female','Married',7,'No','Manager'
2022,2,87,1,9,2,21,3,39,'Non-Travel',3,'Life Sciences','Male','Single',2,'No','Manager'
2034,2,60,4,28,6,21,2,41,'Travel_Rarely',4,'Life Sciences','Female','Married',0,'No','Manufacturing Director'
558,3,79,5,2,4,21,3,40,'Travel_Rarely',4,'Life Sciences','Female','Married',0,'No','Manager'
1029,3,90,1,5,2,21,3,42,'Travel_Rarely',2,'Marketing','Male','Married',6,'No','Manager'
1678,3,80,1,23,3,21,3,41,'Travel_Rarely',2,'Life Sciences','Male','Single',3,'Yes','Sales Executive'
1740,3,88,1,7,9,21,3,40,'Travel_Rarely',4,'Medical','Male','Single',1,'No','Manager'
1975,3,77,1,15,19,21,3,39,'Travel_Rarely',4,'Marketing','Male','Single',0,'No','Sales Executive'
2056,3,60,5,24,2,21,2,39,'Travel_Rarely',1,'Marketing','Female','Married',0,'No','Sales Executive'
734,1,59,5,1,12,22,2,41,'Travel_Rarely',3,'Human Resources','Male','Married',1,'No','Manager'
119,2,78,1,1,1,22,2,40,'Travel_Frequently',4,'Life Sciences','Male','Married',1,'No','Healthcare Representative'
264,2,65,4,2,11,22,2,45,'Non-Travel',2,'Medical','Male','Married',9,'No','Manager'
319,2,58,2,4,20,22,3,42,'Travel_Rarely',2,'Technical Degree','Male','Married',1,'No','Manager'
352,2,49,1,2,14,22,3,40,'Travel_Rarely',2,'Medical','Male','Divorced',0,'No','Research Director'
396,2,35,4,10,18,22,3,49,'Travel_Frequently',4,'Life Sciences','Female','Single',9,'Yes','Research Director'
601,2,75,4,6,8,22,3,40,'Travel_Rarely',3,'Life Sciences','Female','Single',7,'No','Manufacturing Director'
843,2,94,3,14,17,22,3,43,'Travel_Rarely',2,'Life Sciences','Male','Married',6,'No','Research Director'
1005,2,95,1,24,7,22,3,50,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'Yes','Manufacturing Director'
1013,2,56,4,17,19,22,3,54,'Travel_Rarely',3,'Technical Degree','Female','Married',8,'No','Manufacturing Director'
1306,2,83,4,25,6,22,3,45,'Travel_Frequently',3,'Medical','Female','Single',3,'No','Manager'
1892,2,98,3,1,3,22,3,40,'Travel_Rarely',4,'Life Sciences','Male','Divorced',2,'No','Manager'
38,3,83,4,2,6,22,3,46,'Travel_Rarely',4,'Marketing','Female','Single',3,'No','Manager'
327,3,80,4,16,18,22,3,43,'Travel_Rarely',3,'Marketing','Female','Married',5,'Yes','Manager'
410,3,88,1,2,15,22,3,41,'Travel_Rarely',4,'Life Sciences','Male','Single',1,'No','Manager'
573,3,80,1,28,15,22,2,60,'Travel_Frequently',3,'Marketing','Female','Married',4,'No','Sales Executive'
625,3,91,5,2,13,22,3,41,'Travel_Rarely',5,'Life Sciences','Female','Married',7,'No','Manager'
981,3,45,5,2,9,22,3,53,'Travel_Rarely',2,'Medical','Male','Divorced',6,'No','Manager'
986,3,100,3,24,13,22,4,40,'Non-Travel',3,'Life Sciences','Female','Single',4,'Yes','Sales Executive'
1138,3,56,1,8,16,22,2,49,'Travel_Rarely',4,'Technical Degree','Male','Married',6,'No','Sales Executive'
1167,3,44,3,12,19,22,3,42,'Travel_Frequently',3,'Life Sciences','Male','Single',0,'Yes','Sales Executive'
148,1,30,2,26,17,23,4,54,'Non-Travel',3,'Human Resources','Female','Single',2,'Yes','Manager'
731,1,73,3,10,15,23,2,41,'Travel_Rarely',4,'Human Resources','Male','Divorced',3,'No','Manager'
58,2,49,2,12,15,23,3,41,'Travel_Rarely',3,'Technical Degree','Female','Married',1,'No','Research Director'
64,2,98,2,1,11,23,2,48,'Travel_Rarely',2,'Life Sciences','Male','Single',9,'Yes','Laboratory Technician'
145,2,30,4,1,2,23,2,51,'Travel_Frequently',4,'Medical','Female','Single',3,'No','Healthcare Representative'
162,2,51,1,6,1,23,3,51,'Travel_Rarely',3,'Life Sciences','Male','Single',7,'No','Research Director'
1069,2,40,5,1,6,23,3,46,'Travel_Rarely',4,'Medical','Male','Divorced',9,'No','Research Director'
1096,2,65,1,2,8,23,3,55,'Travel_Frequently',1,'Life Sciences','Male','Married',3,'No','Manufacturing Director'
1109,2,35,2,2,11,23,3,42,'Travel_Rarely',2,'Medical','Male','Married',0,'No','Manager'
1256,2,85,1,4,14,23,2,49,'Travel_Rarely',2,'Medical','Male','Married',2,'No','Manager'
1336,2,58,3,2,15,23,1,55,'Travel_Rarely',2,'Medical','Female','Married',4,'No','Manager'
1608,2,31,4,7,5,23,3,44,'Travel_Rarely',3,'Medical','Female','Divorced',0,'Yes','Research Director'
1644,2,89,1,4,14,23,2,48,'Travel_Frequently',5,'Medical','Male','Married',2,'No','Manager'
1677,2,36,2,1,15,23,3,49,'Travel_Rarely',3,'Life Sciences','Male','Single',4,'No','Manager'
1837,2,87,2,15,17,23,3,58,'Travel_Frequently',4,'Life Sciences','Male','Married',2,'Yes','Research Director'
302,3,57,1,6,8,23,2,45,'Non-Travel',3,'Medical','Female','Single',6,'No','Sales Executive'
404,3,77,4,26,8,23,3,42,'Travel_Frequently',3,'Marketing','Female','Married',5,'No','Sales Executive'
1039,3,53,5,28,10,23,4,44,'Travel_Rarely',3,'Medical','Female','Married',3,'Yes','Sales Executive'
1124,3,52,1,3,18,23,3,46,'Travel_Rarely',1,'Marketing','Male','Married',3,'No','Manager'
1293,3,56,5,4,14,23,2,43,'Travel_Rarely',4,'Marketing','Female','Single',3,'No','Sales Executive'
1527,3,51,5,3,1,23,3,46,'Travel_Rarely',3,'Life Sciences','Female','Married',8,'No','Manager'
1815,3,81,1,4,15,23,3,41,'Travel_Rarely',1,'Marketing','Female','Divorced',0,'Yes','Sales Executive'
1098,1,91,4,1,7,24,2,44,'Travel_Rarely',2,'Medical','Male','Married',9,'No','Human Resources'
36,2,42,4,7,18,24,2,44,'Travel_Rarely',4,'Medical','Female','Married',3,'No','Healthcare Representative'
425,2,97,4,7,5,24,3,45,'Travel_Frequently',3,'Life Sciences','Male','Divorced',1,'No','Laboratory Technician'
522,2,86,1,5,3,24,3,54,'Travel_Rarely',2,'Medical','Male','Married',4,'No','Research Director'
787,2,78,1,2,11,24,3,55,'Travel_Rarely',3,'Medical','Male','Married',5,'Yes','Manager'
809,2,66,3,8,20,24,3,42,'Travel_Frequently',3,'Life Sciences','Male','Divorced',1,'No','Manager'
940,2,37,5,5,13,24,2,58,'Travel_Rarely',3,'Technical Degree','Female','Divorced',2,'Yes','Healthcare Representative'
1401,2,59,2,28,10,24,4,52,'Travel_Frequently',2,'Medical','Female','Married',2,'Yes','Manufacturing Director'
1460,2,95,4,20,10,24,1,45,'Travel_Rarely',3,'Medical','Male','Divorced',2,'Yes','Healthcare Representative'
1523,2,32,4,28,5,24,3,44,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Research Director'
1547,2,40,4,2,2,24,3,42,'Travel_Frequently',3,'Life Sciences','Male','Married',2,'Yes','Healthcare Representative'
1595,2,93,2,9,3,24,2,42,'Travel_Rarely',2,'Other','Male','Single',8,'No','Manager'
1789,2,46,2,2,11,24,3,46,'Travel_Rarely',4,'Medical','Male','Divorced',7,'Yes','Research Director'
1900,2,58,1,22,3,24,3,48,'Travel_Frequently',3,'Medical','Female','Divorced',3,'No','Manager'
2031,2,56,2,2,20,24,3,42,'Travel_Rarely',3,'Life Sciences','Male','Married',5,'No','Manager'
106,3,70,3,1,13,24,3,55,'Travel_Rarely',2,'Life Sciences','Male','Married',3,'No','Sales Executive'
244,3,92,2,1,11,24,3,46,'Travel_Rarely',2,'Marketing','Female','Divorced',1,'No','Sales Executive'
1372,3,85,2,13,20,24,4,55,'Travel_Rarely',4,'Marketing','Male','Single',6,'Yes','Sales Executive'
86,2,59,2,7,18,25,3,45,'Travel_Rarely',3,'Life Sciences','Male','Divorced',2,'No','Research Scientist'
336,2,70,3,1,14,25,4,45,'Travel_Rarely',3,'Other','Male','Married',0,'No','Manager'
431,2,90,2,1,16,25,2,49,'Travel_Rarely',2,'Technical Degree','Female','Single',7,'Yes','Healthcare Representative'
520,2,59,5,12,8,25,2,43,'Travel_Rarely',3,'Life Sciences','Male','Divorced',1,'No','Research Director'
1217,2,52,3,15,8,25,3,46,'Travel_Rarely',2,'Life Sciences','Male','Married',5,'No','Research Director'
1255,2,96,1,3,2,25,1,43,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Research Director'
1263,2,76,1,1,18,25,2,48,'Travel_Rarely',3,'Life Sciences','Male','Single',6,'No','Research Director'
1283,2,67,1,18,7,25,3,59,'Travel_Rarely',4,'Medical','Male','Single',6,'No','Manufacturing Director'
1317,2,43,3,28,10,25,3,50,'Travel_Rarely',3,'Life Sciences','Female','Married',4,'Yes','Research Director'
1712,2,74,2,1,11,25,2,45,'Non-Travel',1,'Life Sciences','Male','Married',3,'No','Healthcare Representative'
1993,2,84,2,25,18,25,3,47,'Travel_Rarely',3,'Medical','Male','Single',2,'No','Healthcare Representative'
158,3,92,4,26,13,25,3,43,'Travel_Frequently',2,'Life Sciences','Male','Married',1,'Yes','Manager'
1716,3,82,1,9,10,25,1,47,'Travel_Frequently',3,'Life Sciences','Male','Married',7,'No','Sales Executive'
1863,3,45,1,3,2,25,4,46,'Travel_Rarely',3,'Technical Degree','Female','Divorced',2,'No','Sales Executive'
32,2,58,5,5,8,26,3,53,'Travel_Rarely',3,'Other','Female','Divorced',4,'No','Manager'
499,2,31,2,7,16,26,2,49,'Travel_Rarely',3,'Other','Male','Single',8,'No','Healthcare Representative'
575,2,51,4,2,2,26,3,46,'Travel_Rarely',3,'Life Sciences','Male','Married',6,'No','Research Director'
671,2,35,2,3,20,26,3,44,'Travel_Rarely',4,'Other','Male','Married',4,'Yes','Manager'
820,2,33,3,2,14,26,3,47,'Travel_Rarely',2,'Other','Female','Married',1,'Yes','Manager'
976,2,70,2,1,11,26,3,52,'Travel_Rarely',2,'Life Sciences','Male','Married',2,'No','Manager'
1201,2,50,1,7,8,26,3,53,'Travel_Rarely',2,'Medical','Female','Divorced',3,'No','Manager'
1288,2,92,2,4,7,26,4,44,'Travel_Rarely',2,'Life Sciences','Male','Divorced',1,'No','Manager'
1443,2,82,5,2,4,26,3,47,'Travel_Rarely',4,'Medical','Female','Married',3,'No','Research Director'
1520,2,87,3,11,12,26,3,54,'Travel_Frequently',4,'Medical','Female','Divorced',3,'No','Manager'
1045,3,90,4,11,2,26,3,45,'Travel_Rarely',2,'Life Sciences','Female','Married',3,'No','Manager'
1267,3,88,3,5,9,26,3,44,'Travel_Rarely',3,'Marketing','Male','Married',7,'No','Manager'
1277,3,94,3,2,8,26,1,45,'Travel_Rarely',3,'Marketing','Female','Single',2,'Yes','Manager'
1280,3,33,4,4,16,26,2,46,'Travel_Rarely',2,'Marketing','Female','Married',2,'No','Manager'
1625,1,98,5,26,11,27,3,47,'Travel_Rarely',4,'Life Sciences','Female','Married',3,'No','Manager'
1024,2,78,2,4,12,27,2,48,'Travel_Rarely',4,'Life Sciences','Male','Single',7,'No','Healthcare Representative'
1116,2,35,2,1,9,27,4,48,'Non-Travel',4,'Medical','Male','Single',2,'No','Manager'
1655,2,72,4,22,13,27,3,49,'Travel_Rarely',4,'Other','Female','Married',3,'No','Research Director'
1775,2,60,1,1,12,27,2,53,'Non-Travel',4,'Medical','Female','Married',4,'Yes','Manufacturing Director'
1591,3,59,1,9,12,27,3,50,'Travel_Rarely',3,'Marketing','Male','Married',4,'Yes','Manager'
1602,3,56,2,1,9,27,4,46,'Travel_Rarely',4,'Life Sciences','Male','Single',1,'No','Manager'
141,2,73,1,1,19,28,3,50,'Travel_Frequently',3,'Life Sciences','Female','Married',3,'Yes','Research Director'
385,2,96,3,4,16,28,3,50,'Travel_Rarely',1,'Life Sciences','Male','Divorced',3,'No','Research Director'
543,2,39,4,3,3,28,2,52,'Travel_Rarely',3,'Medical','Male','Married',2,'Yes','Manufacturing Director'
569,2,88,1,29,13,28,2,50,'Travel_Rarely',4,'Life Sciences','Male','Married',0,'No','Manager'
624,2,86,5,18,17,28,3,46,'Travel_Frequently',1,'Medical','Female','Married',5,'No','Healthcare Representative'
1191,2,92,3,4,10,28,3,56,'Travel_Rarely',4,'Technical Degree','Female','Divorced',4,'No','Manager'
1827,2,92,4,4,16,28,2,47,'Travel_Rarely',3,'Life Sciences','Female','Divorced',8,'Yes','Manufacturing Director'
1941,2,42,4,2,13,28,3,49,'Travel_Frequently',1,'Life Sciences','Male','Married',3,'No','Research Director'
81,3,99,3,25,14,28,3,59,'Travel_Rarely',3,'Life Sciences','Female','Single',7,'No','Sales Executive'
363,3,75,2,2,16,28,1,46,'Travel_Rarely',3,'Technical Degree','Female','Married',3,'Yes','Manager'
746,3,49,5,3,20,28,3,47,'Travel_Frequently',3,'Medical','Female','Divorced',9,'Yes','Sales Executive'
897,3,73,3,8,6,28,3,53,'Travel_Rarely',3,'Marketing','Male','Married',5,'No','Sales Executive'
1204,3,69,4,2,3,28,3,46,'Travel_Rarely',3,'Marketing','Female','Married',8,'No','Manager'
1457,3,52,1,9,16,28,3,46,'Travel_Rarely',3,'Marketing','Male','Divorced',4,'No','Sales Executive'
80,2,43,1,7,16,29,2,50,'Travel_Rarely',2,'Medical','Female','Divorced',5,'Yes','Research Director'
944,2,51,1,8,1,29,3,49,'Travel_Rarely',2,'Other','Female','Married',4,'No','Laboratory Technician'
1061,2,62,3,2,6,29,3,50,'Travel_Rarely',4,'Medical','Male','Married',2,'Yes','Research Director'
1367,2,82,1,11,3,29,2,51,'Travel_Rarely',2,'Technical Degree','Female','Single',3,'No','Manufacturing Director'
1422,2,54,4,1,11,29,3,54,'Travel_Rarely',3,'Medical','Female','Single',6,'No','Research Director'
1484,2,35,5,7,11,29,3,49,'Travel_Rarely',4,'Life Sciences','Male','Divorced',3,'No','Healthcare Representative'
1867,2,91,4,10,10,29,2,48,'Travel_Rarely',3,'Life Sciences','Male','Married',4,'No','Research Director'
851,3,66,2,26,7,29,3,51,'Travel_Rarely',4,'Marketing','Female','Married',2,'No','Manager'
1676,3,47,4,2,15,29,4,47,'Travel_Rarely',4,'Life Sciences','Female','Divorced',6,'No','Manager'
1938,3,72,2,21,3,29,3,58,'Travel_Rarely',3,'Life Sciences','Female','Married',4,'Yes','Manager'
140,1,32,2,2,6,30,2,59,'Non-Travel',4,'Human Resources','Female','Married',9,'No','Manager'
505,2,97,3,2,18,30,3,55,'Travel_Rarely',3,'Life Sciences','Female','Single',2,'Yes','Manager'
762,2,81,3,9,17,30,3,56,'Travel_Rarely',3,'Medical','Male','Married',7,'No','Healthcare Representative'
815,2,64,2,2,3,30,3,50,'Travel_Rarely',3,'Medical','Male','Married',5,'No','Research Director'
1032,2,69,5,2,14,30,2,59,'Travel_Rarely',3,'Life Sciences','Female','Single',3,'Yes','Manufacturing Director'
1661,2,41,3,6,4,30,2,49,'Travel_Rarely',1,'Life Sciences','Female','Married',2,'Yes','Healthcare Representative'
1050,3,38,1,2,19,30,2,53,'Travel_Frequently',3,'Marketing','Female','Married',2,'No','Sales Executive'
546,2,30,1,4,1,31,3,52,'Travel_Rarely',2,'Life Sciences','Female','Married',2,'No','Manager'
638,2,58,2,18,12,31,2,49,'Travel_Rarely',4,'Life Sciences','Male','Divorced',1,'Yes','Research Director'
867,2,81,1,25,2,31,2,52,'Travel_Frequently',4,'Medical','Female','Married',3,'No','Manufacturing Director'
905,2,98,1,2,14,31,3,50,'Non-Travel',4,'Life Sciences','Male','Divorced',1,'No','Manager'
1074,2,40,2,2,4,31,2,55,'Non-Travel',1,'Medical','Male','Single',7,'No','Manager'
1360,2,53,2,7,5,31,2,58,'Travel_Rarely',4,'Medical','Female','Married',7,'Yes','Manufacturing Director'
1424,2,81,3,1,14,31,4,55,'Travel_Rarely',4,'Medical','Male','Divorced',2,'No','Research Director'
23,3,78,5,2,18,31,2,53,'Travel_Rarely',4,'Life Sciences','Female','Married',2,'No','Manager'
1282,3,83,4,9,1,31,3,51,'Travel_Frequently',3,'Life Sciences','Male','Divorced',4,'Yes','Manager'
644,1,99,5,3,17,32,3,50,'Travel_Frequently',3,'Medical','Male','Married',1,'No','Manager'
730,2,59,5,7,2,32,4,53,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Research Director'
997,2,66,4,1,7,32,3,50,'Travel_Rarely',2,'Medical','Male','Divorced',9,'No','Research Director'
1215,2,30,1,2,19,32,3,50,'Travel_Frequently',3,'Medical','Female','Married',2,'No','Manager'
1423,2,76,1,1,2,32,3,58,'Travel_Rarely',3,'Medical','Female','Married',3,'Yes','Research Director'
1539,2,88,4,22,6,32,1,50,'Travel_Frequently',5,'Medical','Male','Single',1,'Yes','Research Director'
1606,2,41,5,20,7,32,3,50,'Travel_Frequently',5,'Medical','Male','Married',2,'Yes','Healthcare Representative'
323,3,68,3,1,12,32,3,50,'Travel_Rarely',4,'Medical','Female','Divorced',3,'No','Manager'
568,3,56,3,29,12,32,2,57,'Travel_Rarely',3,'Marketing','Male','Divorced',3,'No','Manager'
1352,1,84,4,5,7,33,3,51,'Travel_Rarely',3,'Life Sciences','Male','Divorced',1,'Yes','Manager'
549,2,41,3,7,12,33,3,60,'Travel_Rarely',3,'Life Sciences','Female','Married',5,'No','Manager'
901,2,72,1,23,18,33,3,53,'Travel_Rarely',4,'Life Sciences','Female','Single',6,'No','Research Director'
1245,2,53,4,1,9,33,3,54,'Travel_Frequently',4,'Life Sciences','Female','Divorced',7,'No','Manufacturing Director'
1373,2,68,2,23,17,33,3,56,'Travel_Rarely',3,'Life Sciences','Male','Married',4,'Yes','Manufacturing Director'
329,3,79,5,2,20,33,2,52,'Non-Travel',4,'Life Sciences','Male','Single',1,'Yes','Manager'
1038,3,57,3,2,3,33,1,52,'Travel_Rarely',1,'Marketing','Female','Married',1,'No','Manager'
